Date,Transaction Description,Category,Amount,Type,UserID,TransactionID,Currency,Merchant,Account Name
12/17/2016,Mobile Service Provider recharge wfh,subscription,301,Expense,US009,DHT1743,INR,Mobile Service Provider,Saving Bank account 1
12/14/2016,,Food,200,Expense,US009,DHT1744,INR,vegetables,Cash
12/13/2016,kalnirnay calender,Other,35,Expense,US009,DHT1745,INR,,Cash
12/13/2016,oralB toothbrush with cap,Household,25,Expense,US009,DHT1746,INR,Toiletries,Cash
12/13/2016,farewell contribution,Gift,350,Expense,US009,DHT1747,INR,,Saving Bank account 1
9/8/2025,jeevan drop,Other,45,Expense,US009,DHT1748,INR,,Cash
9/8/2025,Doctor Fees,Health,200,Expense,US009,DHT1749,INR,Hospital,Cash
9/8/2025,eye drop maxmoist,Health,257,Expense,US009,DHT1750,INR,Medicine,Saving Bank account 1
9/8/2025,chocobar,Food,30,Expense,US009,DHT1751,INR,Ice cream,Cash
9/8/2025,,Investment,1000,Expense,US009,DHT1752,INR,Mutual fund,Saving Bank account 1
9/8/2025,,Recurring Deposit,1000,Expense,US009,DHT1753,INR,,Saving Bank account 1
9/8/2025,Mobile Service Provider recharge wfh,subscription,301,Expense,US009,DHT1754,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,cheese cubes(2),Food,30,Expense,US009,DHT1755,INR,Grocery,Saving Bank account 1
9/8/2025,OTT Platform 1 subscription,Other,199,Expense,US009,DHT1756,INR,,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1757,INR,Mutual fund,Saving Bank account 1
9/8/2025,tonic,Family,155,Expense,US009,DHT1758,INR,medicine,Cash
9/8/2025,,Investment,1000,Expense,US009,DHT1759,INR,Mutual fund,Saving Bank account 1
9/8/2025,,Recurring Deposit,1000,Expense,US009,DHT1760,INR,,Saving Bank account 1
9/8/2025,gilke,Food,25,Expense,US009,DHT1761,INR,vegetables,Cash
9/8/2025,kadhipatta + 2 lemon,Food,10,Expense,US009,DHT1762,INR,vegetables,Cash
9/8/2025,kandyachi paat,Food,8,Expense,US009,DHT1763,INR,vegetables,Cash
9/8/2025,tomato,Food,30,Expense,US009,DHT1764,INR,vegetables,Cash
9/8/2025,onion 1 kg,Food,25,Expense,US009,DHT1765,INR,vegetables,Cash
9/8/2025,val + methi + lady finger,Food,50,Expense,US009,DHT1766,INR,vegetables,Cash
9/8/2025,carrets + brinjal + flower,Food,90,Expense,US009,DHT1767,INR,vegetables,Cash
9/8/2025,3 chips packets,Food,15,Expense,US009,DHT1768,INR,snacks,Cash
9/8/2025,pav bhaji pav 3 packets (8pcs each),Food,45,Expense,US009,DHT1769,INR,snacks,Cash
9/8/2025,8 bananas,Food,20,Expense,US009,DHT1770,INR,fruits,Cash
9/8/2025,Colgate max fresh medium,Food,55,Expense,US009,DHT1771,INR,Grocery,Cash
9/8/2025,2 milkybar,Food,20,Expense,US009,DHT1772,INR,chocolate,Cash
9/8/2025,,Investment,40000,Expense,US009,DHT1773,INR,Public Provident Fund,Saving Bank account 1
9/8/2025,,Money transfer,10000,Expense,US009,DHT1774,INR,,Saving Bank account 1
11/30/2016,leggings,Family,500,Expense,US009,DHT1775,INR,clothes,Saving Bank account 1
11/30/2016,From workplace ,Salary,56586,Income,US009,DHT1776,INR,,Saving Bank account 1
11/30/2016,reward Gpay,Bonus,5,Income,US009,DHT1777,INR,,Saving Bank account 1
11/30/2016,Mobile Service Provider recharge wfh,subscription,251,Expense,US009,DHT1778,INR,Mobile Service Provider,Saving Bank account 1
11/30/2016,mobile recharge sim 2,subscription,98,Expense,US009,DHT1779,INR,Mobile Service Provider,Saving Bank account 1
11/29/2016,Himalaya shampoo,Family,60,Expense,US009,DHT1780,INR,misc,Cash
11/28/2016,Metz 32 inch TV,Household,20500,Expense,US009,DHT1781,INR,Appliances,Saving Bank account 1
11/28/2016,flour mill,Other,8,Expense,US009,DHT1782,INR,,Cash
11/28/2016,mava 1 large,Food,20,Expense,US009,DHT1783,INR,Ice cream,Cash
11/25/2016,reward Gpay,Bonus,5,Income,US009,DHT1784,INR,,Saving Bank account 1
11/25/2016,Mobile Service Provider recharge wfh,subscription,251,Expense,US009,DHT1785,INR,Mobile Service Provider,Saving Bank account 1
11/21/2016,within city,Transportation,50,Expense,US009,DHT1786,INR,auto,Cash
11/21/2016,strepsils,Health,15,Expense,US009,DHT1787,INR,Medicine,Cash
11/21/2016,within city,Transportation,70,Expense,US009,DHT1788,INR,auto,Cash
11/20/2016,Locality V to Permanent Residence,Transportation,50,Expense,US009,DHT1789,INR,auto,Cash
11/19/2016,poppins,Food,2,Expense,US009,DHT1790,INR,chocolate,Cash
11/19/2016,"3 parathe , 1 Hara bhara kabab, 1 rabdi malai, 1 masala papad, 1 pepsi",Food,1087,Expense,US009,DHT1791,INR,Eating out,Saving Bank account 1
11/19/2016,within city,Transportation,50,Expense,US009,DHT1792,INR,auto,Cash
11/19/2016,two water bottles,Food,40,Expense,US009,DHT1793,INR,Water,Cash
11/19/2016,Sayaji baug express (50/adult),Other,100,Expense,US009,DHT1794,INR,,Cash
11/19/2016,ola auto - BRC ,Transportation,40,Expense,US009,DHT1795,INR,auto,Cash
11/19/2016,Place T to brc,Transportation,94,Expense,US009,DHT1796,INR,Bus,Cash
11/19/2016,share jeep - Place T top to base (50/person),Transportation,100,Expense,US009,DHT1797,INR,Taxi,Cash
11/19/2016,lemon juice ( 20/person),Food,40,Expense,US009,DHT1798,INR,beverage,Cash
11/19/2016,"Puja saman (150 for 5 Nariyal, 400 for 1kg sweets and 190 for rest)",Other,740,Expense,US009,DHT1799,INR,,Cash
11/19/2016,ropeway Place T to and fro (169/person),Transportation,338,Expense,US009,DHT1800,INR,ropeway,Cash
11/19/2016,share jeep - Place T base to top (50/person),Transportation,100,Expense,US009,DHT1801,INR,Taxi,Cash
11/19/2016,share auto - Place H to Place T base (20/person),Transportation,40,Expense,US009,DHT1802,INR,auto,Cash
11/19/2016,bus - brc to Place H ( 27/person),Transportation,54,Expense,US009,DHT1803,INR,Bus,Cash
11/19/2016,within city,Transportation,80,Expense,US009,DHT1804,INR,auto,Cash
11/17/2016,single pav vada,Food,10,Expense,US009,DHT1805,INR,snacks,Cash
11/15/2016,lemons,Food,20,Expense,US009,DHT1806,INR,Grocery,Cash
11/15/2016,flowers,Other,10,Expense,US009,DHT1807,INR,,Cash
11/15/2016,apple + mosambi 1kg each,Food,180,Expense,US009,DHT1808,INR,fruits,Cash
11/14/2016,Veer Travels - BRC to Place 2 ( 2 Adults),Transportation,1800,Expense,US009,DHT1809,INR,Travels,Saving Bank account 1
11/14/2016,Kabra Travels - Place 2 to BRC (2 Adults),Transportation,4662,Expense,US009,DHT1810,INR,Travels,Saving Bank account 1
9/8/2025,mouth fresh,Health,55,Expense,US009,DHT1811,INR,Medicine,Cash
9/8/2025,Bombay vada pav,Food,10,Expense,US009,DHT1812,INR,snacks,Cash
9/8/2025,Permanent Residence to Bandhu prem,Transportation,40,Expense,US009,DHT1813,INR,auto,Cash
9/8/2025,RD,Investment,1000,Expense,US009,DHT1814,INR,RD,Saving Bank account 1
9/8/2025,Life Insurance,Investment,11286,Expense,US009,DHT1815,INR,LIC,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1816,INR,Mutual fund,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1817,INR,Mutual fund,Saving Bank account 1
9/8/2025,gulal,Other,10,Expense,US009,DHT1818,INR,,Cash
9/8/2025,1 month subscription,subscription,199,Expense,US009,DHT1819,INR,Netflix,Saving Bank account 1
9/8/2025,ice cream,Food,45,Expense,US009,DHT1820,INR,Eating out,Cash
9/8/2025,Permanent Residence to hospital,Transportation,30,Expense,US009,DHT1821,INR,auto,Cash
9/8/2025,RD,Investment,1000,Expense,US009,DHT1822,INR,RD,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1823,INR,Mutual fund,Saving Bank account 1
9/8/2025,firecracker,Festivals,50,Expense,US009,DHT1824,INR,Diwali,Cash
9/8/2025,butter + frozen vatana+ 9 pan,Food,240,Expense,US009,DHT1825,INR,Grocery,Cash
9/8/2025,cake + Happy Birthday letters,Other,470,Expense,US009,DHT1826,INR,,Saving Bank account 1
9/8/2025,medicine,Health,700,Expense,US009,DHT1827,INR,Medicine,Saving Bank account 1
9/8/2025,Diwali gift,Bonus,1500,Income,US009,DHT1828,INR,,Saving Bank account 1
9/8/2025,cutting + shaving,Grooming,80,Expense,US009,DHT1829,INR,Saloon,Cash
9/8/2025,firecracker,Festivals,450,Expense,US009,DHT1830,INR,Diwali,Cash
9/8/2025,mosambi 1kg,Food,50,Expense,US009,DHT1831,INR,fruits,Cash
9/8/2025,,Investment,10000,Expense,US009,DHT1832,INR,Public Provident Fund,Saving Bank account 1
9/8/2025,,Money transfer,10000,Expense,US009,DHT1833,INR,,Saving Bank account 1
10/31/2016,Mi band 5 ( Bhaiduj gift),Festivals,1999,Expense,US009,DHT1834,INR,Diwali,Saving Bank account 1
10/30/2016,From workplace ,Salary,56647,Income,US009,DHT1835,INR,,Saving Bank account 1
10/28/2016,syrup+tablet+ mortein refill,Health,221,Expense,US009,DHT1836,INR,Medicine,Saving Bank account 1
10/28/2016,Permanent Residence to pathology,Transportation,40,Expense,US009,DHT1837,INR,auto,Cash
10/27/2016,,subscription,251,Expense,US009,DHT1838,INR,Mobile Service Provider,Saving Bank account 1
10/27/2016,Undated Planner - June shop,Family,1119.2,Expense,US009,DHT1839,INR,gift,Saving Bank account 1
10/27/2016,mehndi,Food,25,Expense,US009,DHT1840,INR,Grocery,Cash
10/27/2016,apple + mosambi 1kg each,Food,170,Expense,US009,DHT1841,INR,fruits,Cash
10/26/2016,,Health,617,Expense,US009,DHT1842,INR,Medicine,Saving Bank account 1
10/25/2016,egg roll,Food,25,Expense,US009,DHT1843,INR,snacks,Cash
10/24/2016,popcorn+mehndi+mosambi+orange+all out refill,Food,320,Expense,US009,DHT1844,INR,Grocery,Cash
10/22/2016,Khari,Food,35,Expense,US009,DHT1845,INR,Grocery,Cash
10/22/2016,pav vada,Food,20,Expense,US009,DHT1846,INR,Eating out,Cash
10/17/2016,butter + paneer + pav+batate+tamate,Food,215,Expense,US009,DHT1847,INR,Grocery,Cash
10/15/2016,,Food,430,Expense,US009,DHT1848,INR,Grocery,Saving Bank account 1
10/14/2016,sugar + biscuits,Food,120,Expense,US009,DHT1849,INR,Grocery,Saving Bank account 1
10/13/2016,scratch guard ipad,Family,249,Expense,US009,DHT1850,INR,misc,Saving Bank account 1
9/8/2025,coconut,Food,150,Expense,US009,DHT1851,INR,Grocery,Saving Bank account 1
9/8/2025,apple half kg+ mixer repair+flowers,Food,100,Expense,US009,DHT1852,INR,Grocery,Cash
9/8/2025,,Investment,1000,Expense,US009,DHT1853,INR,RD,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1854,INR,Mutual fund,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1855,INR,Mutual fund,Saving Bank account 1
9/8/2025,scratch guard ipad,Family,249,Expense,US009,DHT1856,INR,misc,Saving Bank account 1
9/8/2025,,Health,40,Expense,US009,DHT1857,INR,Medicine,Saving Bank account 1
9/8/2025,Permanent Residence to hospital to n fro,Transportation,80,Expense,US009,DHT1858,INR,auto,Saving Bank account 1
9/8/2025,mosambi 1kg+ gavar pav kilo+lemon 3 + kothimbir,Food,90,Expense,US009,DHT1859,INR,Grocery,Saving Bank account 1
9/8/2025,razor,Beauty,174,Expense,US009,DHT1860,INR,grooming,Saving Bank account 1
9/8/2025,1 month subscription,subscription,199,Expense,US009,DHT1861,INR,Netflix,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1862,INR,RD,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1863,INR,Mutual fund,Saving Bank account 1
9/8/2025,vargini,Festivals,200,Expense,US009,DHT1864,INR,Navratri,Cash
9/8/2025,,Investment,10000,Expense,US009,DHT1865,INR,Public Provident Fund,Saving Bank account 1
9/8/2025,,Money transfer,10000,Expense,US009,DHT1866,INR,,Saving Bank account 1
9/30/2016,interest paid,Interest,835,Income,US009,DHT1867,INR,,Saving Bank account 1
9/30/2016,From workplace ,Salary,58058,Income,US009,DHT1868,INR,,Saving Bank account 1
9/28/2016,flour mill,Other,32,Expense,US009,DHT1869,INR,,Cash
9/19/2016,,Food,33,Expense,US009,DHT1870,INR,Milk,Cash
9/15/2016,chocobar+milk+chips,Food,95,Expense,US009,DHT1871,INR,Grocery,Cash
9/14/2016,,subscription,251,Expense,US009,DHT1872,INR,Mobile Service Provider,Saving Bank account 1
9/14/2016,baggit purse,Family,437,Expense,US009,DHT1873,INR,gift,Saving Bank account 1
9/13/2016,brownie,Food,70,Expense,US009,DHT1874,INR,snacks,Cash
9/13/2016,riverdine date,Food,845,Expense,US009,DHT1875,INR,Eating out,Saving Bank account 1
9/8/2025,bread,Food,35,Expense,US009,DHT1876,INR,Grocery,Cash
9/8/2025,half liter buffalo,Food,35,Expense,US009,DHT1877,INR,Milk,Cash
9/8/2025,vanilla ice cream cups 2,Food,20,Expense,US009,DHT1878,INR,snacks,Saving Bank account 1
9/8/2025,badishop,Food,70,Expense,US009,DHT1879,INR,Grocery,Cash
9/8/2025,half liter buffalo,Food,35,Expense,US009,DHT1880,INR,Milk,Saving Bank account 1
9/8/2025,meghdoot to plaza,Transportation,20,Expense,US009,DHT1881,INR,auto,Cash
9/8/2025,,Investment,1000,Expense,US009,DHT1882,INR,RD,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1883,INR,Mutual fund,Saving Bank account 1
9/8/2025,1lit buffalo milk,Food,70,Expense,US009,DHT1884,INR,Milk,Cash
9/8/2025,cold coffee,Food,30,Expense,US009,DHT1885,INR,beverage,Saving Bank account 1
9/8/2025,bread,Food,20,Expense,US009,DHT1886,INR,Grocery,Cash
9/8/2025,,subscription,251,Expense,US009,DHT1887,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,1 dozen,Food,72,Expense,US009,DHT1888,INR,Eggs,Cash
9/8/2025,,Investment,1000,Expense,US009,DHT1889,INR,Mutual fund,Saving Bank account 1
9/8/2025,Place 6 to Place 2,Transportation,598.5,Expense,US009,DHT1890,INR,Travels,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1891,INR,RD,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1892,INR,Mutual fund,Saving Bank account 1
9/8/2025,Place 2 to mum,Transportation,750,Expense,US009,DHT1893,INR,Travels,Saving Bank account 1
9/8/2025,,subscription,251,Expense,US009,DHT1894,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,,Investment,10000,Expense,US009,DHT1895,INR,Public Provident Fund,Saving Bank account 1
9/8/2025,,Money transfer,10000,Expense,US009,DHT1896,INR,,Saving Bank account 1
8/31/2016,From workplace ,Salary,63894,Income,US009,DHT1897,INR,,Saving Bank account 1
8/29/2016,Ganesh idol,Festivals,361,Expense,US009,DHT1898,INR,Ganesh Pujan,Cash
8/29/2016,boric powder,Household,40,Expense,US009,DHT1899,INR,Kitchen,Cash
8/29/2016,lizol,Household,98,Expense,US009,DHT1900,INR,Toiletries,Saving Bank account 1
8/24/2016,rakshabandhan ovalni ,Festivals,500,Expense,US009,DHT1901,INR,Rakshabandhan,Saving Bank account 1
8/23/2016,,Family,2000,Expense,US009,DHT1902,INR,Pocket money,Saving Bank account 1
8/22/2016,rakshabandhan ovalni ,Festivals,500,Expense,US009,DHT1903,INR,Rakshabandhan,Saving Bank account 1
8/21/2016,earphones,Other,100,Expense,US009,DHT1904,INR,,Cash
8/18/2016,,subscription,251,Expense,US009,DHT1905,INR,Mobile Service Provider,Saving Bank account 1
8/14/2016,pens,Other,5,Expense,US009,DHT1906,INR,,Cash
8/14/2016,hair cut,Grooming,100,Expense,US009,DHT1907,INR,Saloon,Cash
9/8/2025,Life Insurance,Investment,11286,Expense,US009,DHT1908,INR,LIC,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1909,INR,RD,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1910,INR,Mutual fund,Saving Bank account 1
9/8/2025,,subscription,251,Expense,US009,DHT1911,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1912,INR,Mutual fund,Saving Bank account 1
9/8/2025,PET Psychology,Family,750,Expense,US009,DHT1913,INR,exam fee,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1914,INR,RD,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1915,INR,Mutual fund,Saving Bank account 1
9/8/2025,ipad cover,Family,260,Expense,US009,DHT1916,INR,misc,Saving Bank account 1
9/8/2025,,Investment,10000,Expense,US009,DHT1917,INR,Public Provident Fund,Saving Bank account 1
9/8/2025,,Money transfer,15000,Expense,US009,DHT1918,INR,,Saving Bank account 1
7/31/2016,From workplace ,Salary,51556,Income,US009,DHT1919,INR,,Saving Bank account 1
7/31/2016,frame for specs,Other,250,Expense,US009,DHT1920,INR,,Cash
7/25/2016,,subscription,251,Expense,US009,DHT1921,INR,Mobile Service Provider,Saving Bank account 1
7/21/2016,,subscription,251,Expense,US009,DHT1922,INR,Mobile Service Provider,Saving Bank account 1
7/20/2016,Mobile Service Provider recharge 365 days,subscription,2599,Expense,US009,DHT1923,INR,Mobile Service Provider,Saving Bank account 1
7/13/2016,citrizen + crocine,Health,10,Expense,US009,DHT1924,INR,Medicine,Cash
9/8/2025,,Investment,1000,Expense,US009,DHT1925,INR,RD,Saving Bank account 1
9/8/2025,Mutual fund C,Investment,1000,Expense,US009,DHT1926,INR,Mutual fund,Saving Bank account 1
9/8/2025,Mutual fund B,Investment,1000,Expense,US009,DHT1927,INR,Mutual fund,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1928,INR,RD,Saving Bank account 1
9/8/2025,Mutual fund A,Investment,1000,Expense,US009,DHT1929,INR,Mutual fund,Saving Bank account 1
9/8/2025,,subscription,251,Expense,US009,DHT1930,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,,subscription,251,Expense,US009,DHT1931,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,Family Mobile Service Provider recharge,Family,2599,Expense,US009,DHT1932,INR,misc,Saving Bank account 1
9/8/2025,,Investment,10000,Expense,US009,DHT1933,INR,Public Provident Fund,Saving Bank account 1
9/8/2025,,Money transfer,15000,Expense,US009,DHT1934,INR,,Saving Bank account 1
6/30/2016,interest paid,Interest,740,Income,US009,DHT1935,INR,,Saving Bank account 1
6/30/2016,pan card application,Other,106.9,Expense,US009,DHT1936,INR,,Saving Bank account 1
6/30/2016,From workplace ,Salary,51544,Income,US009,DHT1937,INR,,Saving Bank account 1
6/27/2016,Chalisgaon to Baroda return,Transportation,3200,Expense,US009,DHT1938,INR,Travels,Saving Bank account 1
6/27/2016,,subscription,251,Expense,US009,DHT1939,INR,Mobile Service Provider,Saving Bank account 1
6/23/2016,Amazon prime subscription,subscription,995,Expense,US009,DHT1940,INR,Amazon Prime,Saving Bank account 1
6/22/2016,Mobile Service Provider sim card porting,subscription,350,Expense,US009,DHT1941,INR,Mobile Service Provider,Saving Bank account 1
6/20/2016,icecream,Food,140,Expense,US009,DHT1942,INR,snacks,Saving Bank account 1
6/19/2016,grocery,Food,600,Expense,US009,DHT1943,INR,Grocery,Saving Bank account 1
6/19/2016,Family exam form,Family,905,Expense,US009,DHT1944,INR,exam fee,Saving Bank account 1
6/18/2016,flour mill,Other,38,Expense,US009,DHT1945,INR,,Cash
9/8/2025,,Food,84,Expense,US009,DHT1946,INR,Eggs,Cash
9/8/2025,,subscription,251,Expense,US009,DHT1947,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1948,INR,RD,Saving Bank account 1
9/8/2025,Mutual fund C,Investment,1000,Expense,US009,DHT1949,INR,Mutual fund,Saving Bank account 1
9/8/2025,Mutual fund B,Investment,1000,Expense,US009,DHT1950,INR,Mutual fund,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1951,INR,RD,Saving Bank account 1
9/8/2025,Mutual fund A,Investment,1000,Expense,US009,DHT1952,INR,Mutual fund,Saving Bank account 1
9/8/2025,biscuits + medicine,Food,68,Expense,US009,DHT1953,INR,Grocery,Cash
9/8/2025,,Investment,10000,Expense,US009,DHT1954,INR,Public Provident Fund,Saving Bank account 1
9/8/2025,,Money transfer,10000,Expense,US009,DHT1955,INR,,Saving Bank account 1
9/8/2025,1 Jar,Food,25,Expense,US009,DHT1956,INR,Water,Cash
5/31/2016,From workplace ,Salary,51556,Income,US009,DHT1957,INR,,Saving Bank account 1
5/31/2016,Permanent Residence to LB road,Transportation,50,Expense,US009,DHT1958,INR,auto,Saving Bank account 1
5/30/2016,,subscription,251,Expense,US009,DHT1959,INR,Mobile Service Provider,Saving Bank account 1
5/29/2016,sanitary napkins+chocolates+Maggie+khajoor,Food,504,Expense,US009,DHT1960,INR,Grocery,Saving Bank account 1
5/22/2016,hair cut+shaving,Grooming,120,Expense,US009,DHT1961,INR,Saloon,Saving Bank account 1
5/22/2016,Permanent Residence to nearby hospital,Transportation,40,Expense,US009,DHT1962,INR,auto,Cash
5/19/2016,agarbatti + icecream pack,Food,180,Expense,US009,DHT1963,INR,Grocery,Saving Bank account 1
5/17/2016,Life Insurance,Investment,11286,Expense,US009,DHT1964,INR,LIC,Saving Bank account 1
5/17/2016,Aadhar mobile number and email id updated,Other,100,Expense,US009,DHT1965,INR,,Cash
5/16/2016,,subscription,251,Expense,US009,DHT1966,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1967,INR,RD,Saving Bank account 1
9/8/2025,Mutual fund C,Investment,1000,Expense,US009,DHT1968,INR,Mutual fund,Saving Bank account 1
9/8/2025,Mutual fund B,Investment,1000,Expense,US009,DHT1969,INR,Mutual fund,Saving Bank account 1
9/8/2025,,subscription,251,Expense,US009,DHT1970,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1971,INR,RD,Saving Bank account 1
9/8/2025,Mutual fund A,Investment,1000,Expense,US009,DHT1972,INR,Mutual fund,Saving Bank account 1
9/8/2025,,subscription,251,Expense,US009,DHT1973,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,flour mill,Other,25,Expense,US009,DHT1974,INR,,Cash
9/8/2025,,Investment,10000,Expense,US009,DHT1975,INR,Public Provident Fund,Saving Bank account 1
9/8/2025,,Money transfer,10000,Expense,US009,DHT1976,INR,,Saving Bank account 1
4/30/2016,From workplace ,Salary,51562.45,Income,US009,DHT1977,INR,,Saving Bank account 1
4/28/2016,subscription,subscription,299,Expense,US009,DHT1978,INR,Hotstar,Saving Bank account 1
4/26/2016,dettol handwash + khari + toast + goodday,Food,259,Expense,US009,DHT1979,INR,Grocery,Saving Bank account 1
4/24/2016,kindle unlimited,subscription,169,Expense,US009,DHT1980,INR,Kindle unlimited,Saving Bank account 1
4/20/2016,,subscription,251,Expense,US009,DHT1981,INR,Mobile Service Provider,Saving Bank account 1
4/16/2016,sensodyne toothbrush,Household,50,Expense,US009,DHT1982,INR,Toiletries,Cash
4/15/2016,,subscription,251,Expense,US009,DHT1983,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1984,INR,RD,Saving Bank account 1
9/8/2025,Mutual fund C,Investment,1000,Expense,US009,DHT1985,INR,Mutual fund,Saving Bank account 1
9/8/2025,,subscription,251,Expense,US009,DHT1986,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,,Food,1279,Expense,US009,DHT1987,INR,Grocery,Saving Bank account 1
9/8/2025,Mutual fund B,Investment,1000,Expense,US009,DHT1988,INR,Mutual fund,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT1989,INR,RD,Saving Bank account 1
9/8/2025,Mutual fund A,Investment,1000,Expense,US009,DHT1990,INR,Mutual fund,Saving Bank account 1
9/8/2025,subscription 1 yr,subscription,300,Expense,US009,DHT1991,INR,OTT Platform,Saving Bank account 1
9/8/2025,,subscription,251,Expense,US009,DHT1992,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,rasna orange,Food,20,Expense,US009,DHT1993,INR,beverage,Cash
9/8/2025,LB road to Permanent Residence,Transportation,50,Expense,US009,DHT1994,INR,auto,Cash
9/8/2025,jeevan drop,Other,30,Expense,US009,DHT1995,INR,,Cash
9/8/2025,,Investment,10000,Expense,US009,DHT1996,INR,Public Provident Fund,Saving Bank account 1
9/8/2025,,Money transfer,10000,Expense,US009,DHT1997,INR,,Saving Bank account 1
3/31/2016,From workplace ,Salary,70806,Income,US009,DHT1998,INR,,Saving Bank account 1
3/29/2016,owalni,Other,100,Expense,US009,DHT1999,INR,,Cash
3/28/2016,hit spray(99)+biscuits+mask,Other,159,Expense,US009,DHT2000,INR,,Saving Bank account 1
3/22/2016,kindle unlimited,subscription,169,Expense,US009,DHT2001,INR,Kindle unlimited,Saving Bank account 1
3/21/2016,,subscription,251,Expense,US009,DHT2002,INR,Mobile Service Provider,Saving Bank account 1
3/20/2016,sambhar masala,Food,35,Expense,US009,DHT2003,INR,Grocery,Cash
3/20/2016,print out,Other,5,Expense,US009,DHT2004,INR,,Cash
3/16/2016,Ganesh murthi,Gift,80,Expense,US009,DHT2005,INR,,Saving Bank account 1
3/15/2016,Mobile Service Provider recharge wfh,subscription,251,Expense,US009,DHT2006,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,cheese cubes(2)+ neutralite butter,Food,60,Expense,US009,DHT2007,INR,Grocery,Cash
9/8/2025,watch repair,Other,250,Expense,US009,DHT2008,INR,,Cash
9/8/2025,Gel pens,Education,20,Expense,US009,DHT2009,INR,School supplies,Cash
9/8/2025,,Investment,1000,Expense,US009,DHT2010,INR,RD,Saving Bank account 1
9/8/2025,Mutual fund C,Investment,1000,Expense,US009,DHT2011,INR,Mutual fund,Saving Bank account 1
9/8/2025,Mutual fund B,Investment,1000,Expense,US009,DHT2012,INR,Mutual fund,Saving Bank account 1
9/8/2025,Mobile Service Provider recharge wfh,subscription,251,Expense,US009,DHT2013,INR,Mobile Service Provider,Saving Bank account 1
9/8/2025,,Investment,1000,Expense,US009,DHT2014,INR,RD,Saving Bank account 1
9/8/2025,Mutual fund A,Investment,1000,Expense,US009,DHT2015,INR,Mutual fund,Saving Bank account 1
9/8/2025,,Investment,10000,Expense,US009,DHT2016,INR,Public Provident Fund,Saving Bank account 1
2/28/2016,biscuits,Food,70,Expense,US009,DHT2017,INR,snacks,Saving Bank account 1
2/28/2016,hair cut,Grooming,100,Expense,US009,DHT2018,INR,Saloon,Cash
2/28/2016, pedhe,Food,100,Expense,US009,DHT2019,INR,snacks,Saving Bank account 1
2/28/2016,flour mill,Other,11,Expense,US009,DHT2020,INR,,Cash
2/27/2016,Mobile Service Provider recharge wfh,subscription,251,Expense,US009,DHT2021,INR,Mobile Service Provider,Saving Bank account 1
2/27/2016,moscuito racket,Other,250,Expense,US009,DHT2022,INR,,Cash
2/27/2016, pedhe,Food,50,Expense,US009,DHT2023,INR,snacks,Saving Bank account 1
2/26/2016,,Money transfer,10000,Expense,US009,DHT2024,INR,,Saving Bank account 1
2/26/2016,From workplace ,Salary,49806,Income,US009,DHT2025,INR,,Saving Bank account 1
2/24/2016,audible subscription,subscription,199,Expense,US009,DHT2026,INR,Audible,Saving Bank account 1
2/22/2016,5star (2)+munch(2),Food,40,Expense,US009,DHT2027,INR,snacks,Cash
2/22/2016,kindle unlimited,subscription,169,Expense,US009,DHT2028,INR,Kindle unlimited,Saving Bank account 1
